Date,DAX_Price,DAX_Open,DAX_High,DAX_Low,DAX_Volume,DJI_Price,DJI_Open,DJI_High,DJI_Low,DJI_Volume,FCHI_Price,FCHI_Open,FCHI_High,FCHI_Low,FCHI_Volume,FTSE_Price,FTSE_Open,FTSE_High,FTSE_Low,FTSE_Volume,IBEX_Price,IBEX_Open,IBEX_High,IBEX_Low,IBEX_Volume,IXIC_Price,IXIC_Open,IXIC_High,IXIC_Low,IXIC_Volume,N225_Price,N225_Open,N225_High,N225_Low,N225_Volume,NOMXIBB_Price,NOMXIBB_Open,NOMXIBB_High,NOMXIBB_Low,NOMXIBB_Volume,NOMXINOM_Price,NOMXINOM_Open,NOMXINOM_High,NOMXINOM_Low,NOMXINOM_Volume,NOMXIREAL_Price,NOMXIREAL_Open,NOMXIREAL_High,NOMXIREAL_Low,NOMXIREAL_Volume,OMXC20_Price,OMXC20_Open,OMXC20_High,OMXC20_Low,OMXC20_Volume,OMXI8_Price,OMXI8_Open,OMXI8_High,OMXI8_Low,OMXI8_Volume,OMXIGI_Price,OMXIGI_Open,OMXIGI_High,OMXIGI_Low,OMXIGI_Volume,OMXIMCPI_Price,OMXIMCPI_Open,OMXIMCPI_High,OMXIMCPI_Low,OMXIMCPI_Volume,OMXIPI_Price,OMXIPI_Open,OMXIPI_High,OMXIPI_Low,OMXIPI_Volume,OMXISCPI_Price,OMXISCPI_Open,OMXISCPI_High,OMXISCPI_Low,OMXISCPI_Volume,OMXS30_Price,OMXS30_Open,OMXS30_High,OMXS30_Low,OMXS30_Volume,PSI20_Price,PSI20_Open,PSI20_High,PSI20_Low,PSI20_Volume,SSMI_Price,SSMI_Open,SSMI_High,SSMI_Low,SSMI_Volume,STOXX50E_Price,STOXX50E_Open,STOXX50E_High,STOXX50E_Low,STOXX50E_Volume,VIX_Price,VIX_Open,VIX_High,VIX_Low,VIX_Volume
2011-11-15,5933.14,5920.43,6011.47,5815.85,140.68M,12096.16,12077.92,12165.11,12001.26,145.11M,3049.13,3082.04,3097.98,3030.16,145.88M,5517.44,5519.04,5551.38,5428.6,841.52M,8237.6,8316.7,8333.2,8191.7,197.89M,2686.2,2647.91,2695.87,2644.0,431.67M,8541.93,8546.99,8584.3,8527.63,80.20K,,,,,,,,,,,,,,,,376.41,374.35,377.9,370.74,-,894.63,894.29,894.63,894.03,-,251.95,251.85,251.95,251.74,-,42.02,42.01,42.02,42.01,-,572.58,572.34,572.58,572.09,-,89.78,89.62,89.78,89.38,-,959.34,955.56,965.49,946.84,102.59M,5505.89,5533.82,5568.88,5449.7,146.68M,5664.91,5638.28,5699.06,5593.83,54.35M,2254.0,2274.3,2281.45,2227.88,113.81M,31.22,31.74,32.55,30.4,-
2011-11-16,5913.36,5873.29,6028.23,5852.04,139.96M,11905.59,12084.74,12109.03,11890.57,166.22M,3064.9,3038.6,3102.24,3027.44,125.45M,5509.02,5517.44,5562.91,5450.24,941.32M,8304.1,8213.4,8415.7,8213.3,173.68M,2639.61,2661.09,2688.86,2637.91,507.87M,8463.16,8546.75,8567.64,8459.3,95.49K,,,,,,,,,,,,,,,,376.84,375.37,381.08,374.57,-,904.48,894.66,904.48,891.44,-,253.8,251.96,253.8,250.96,-,42.16,42.02,42.16,41.82,-,576.78,572.59,576.78,570.33,-,92.24,89.78,92.24,89.78,-,961.17,957.3,970.24,951.82,110.60M,5485.13,5499.57,5572.95,5463.84,110.50M,5685.8,5643.64,5717.75,5637.34,43.56M,2267.96,2249.05,2299.11,2238.39,98.94M,33.51,32.66,33.51,30.54,-
2011-11-17,5850.17,5875.86,5921.25,5778.1,180.84M,11770.73,11905.67,11948.43,11676.35,169.83M,3010.29,3052.94,3064.15,3000.67,140.56M,5423.14,5509.02,5509.02,5366.12,1.06B,8270.6,8272.4,8335.9,8200.3,190.56M,2587.99,2637.37,2637.48,2576.22,555.83M,8479.63,8421.88,8491.82,8400.22,112.95K,,,,,,,,,,,,,,,,376.05,372.21,376.64,370.73,-,901.71,904.45,906.35,901.71,-,253.33,253.79,254.36,253.33,-,42.13,42.16,42.27,42.13,-,575.72,576.76,578.05,575.72,-,91.5,92.23,92.29,91.5,-,947.46,953.62,959.86,938.79,103.62M,5440.68,5471.09,5485.18,5411.77,118.50M,5644.62,5661.91,5677.06,5615.27,50.96M,2242.78,2261.93,2270.83,2225.7,79.84M,34.51,33.15,36.46,32.89,-
2011-11-18,5800.24,5800.79,5897.99,5769.69,153.52M,11796.16,11768.98,11854.81,11755.82,181.24M,2997.01,2989.97,3026.39,2979.6,126.35M,5362.94,5423.14,5423.14,5347.89,826.01M,8310.1,8224.6,8361.8,8221.7,248.00M,2572.5,2595.02,2595.84,2567.15,473.35M,8374.91,8374.16,8398.8,8359.6,108.60K,,,,,,,,,,,,,,,,373.87,374.1,375.19,372.1,-,899.92,901.63,901.63,898.1,-,252.64,253.32,253.32,252.32,-,41.95,42.13,42.13,41.95,-,574.13,575.68,575.68,573.42,-,92.0,91.48,92.0,91.34,-,941.25,940.09,949.31,935.96,105.85M,5442.08,5412.78,5468.0,5390.08,133.29M,5614.61,5620.25,5660.12,5611.61,56.87M,2236.68,2233.3,2264.25,2220.27,82.33M,32.0,33.16,33.99,31.92,-
2011-11-21,5606.0,5767.09,5771.7,5598.05,182.78M,11547.31,11795.55,11795.7,11454.07,170.96M,2894.94,2981.79,2981.79,2894.94,140.57M,5222.6,5362.94,5362.94,5221.69,952.41M,8021.0,8291.3,8303.2,8021.0,176.21M,2523.14,2535.34,2539.87,2500.89,513.06M,8348.27,8349.05,8375.6,8343.93,89.89K,,,,,,,,,,,,,,,,367.58,373.94,374.15,365.69,-,897.49,900.03,900.03,896.97,-,252.17,252.66,252.66,251.97,-,41.86,41.95,41.95,41.86,-,573.07,574.19,574.19,572.62,-,91.94,92.02,92.02,91.56,-,907.4,934.75,934.94,905.99,105.97M,5328.95,5428.59,5462.22,5328.95,336.29M,5477.26,5577.54,5589.53,5466.09,55.59M,2160.28,2226.25,2226.25,2159.71,77.98M,32.91,34.59,35.29,32.53,-
2011-11-22,5537.39,5648.5,5681.74,5537.39,245.73M,11493.72,11542.39,11571.75,11433.97,148.57M,2870.68,2925.32,2941.76,2870.68,166.53M,5206.82,5222.6,5281.95,5206.82,914.56M,7904.9,8088.0,8105.3,7892.6,190.50M,2521.28,2517.64,2534.4,2499.19,441.86M,8314.74,8263.86,8350.35,8261.01,112.21K,,,,,,,,,,,,,,,,365.32,370.03,373.33,365.32,-,894.49,897.74,897.74,894.26,-,251.52,252.23,252.27,251.46,-,41.72,41.87,41.87,41.71,-,571.59,573.2,573.3,571.47,-,92.09,91.99,92.09,91.78,-,905.76,912.97,917.46,899.09,100.92M,5263.57,5364.24,5383.0,5263.57,180.03M,5447.66,5500.09,5519.79,5443.17,52.79M,2136.81,2172.52,2189.59,2136.81,75.86M,31.97,33.12,33.39,31.28,-
2011-11-23,5457.77,5485.67,5588.11,5457.77,236.21M,11257.55,11492.74,11492.82,11257.55,152.22M,2822.43,2840.29,2881.56,2822.43,183.38M,5139.78,5206.82,5206.82,5139.78,1.01B,7739.3,7848.1,7936.1,7739.3,192.30M,2460.08,2501.18,2503.38,2460.08,440.00M,,,,,,,,,,,,,,,,,,,,,363.45,362.79,367.83,361.73,-,897.24,894.14,897.24,891.5,-,252.23,251.44,252.23,250.69,-,41.89,41.71,41.89,41.65,-,573.21,571.4,573.21,569.7,-,91.71,92.02,92.03,91.0,-,888.81,896.32,913.96,886.99,112.40M,5229.39,5234.87,5280.79,5215.56,129.86M,5386.14,5407.78,5455.06,5386.14,49.74M,2096.79,2123.39,2146.36,2096.79,87.90M,33.98,32.91,34.57,32.68,-
2011-11-24,5428.11,5512.76,5563.82,5399.85,157.73M,,,,,,2822.25,2849.5,2876.31,2807.06,165.48M,5127.57,5139.78,5184.26,5098.99,856.42M,7721.8,7822.1,7877.1,7670.6,176.75M,,,,,,8165.18,8189.42,8212.95,8157.39,109.83K,,,,,,,,,,,,,,,,360.21,364.03,365.43,359.7,-,892.99,897.43,897.43,891.54,-,251.16,252.28,252.28,250.78,-,41.66,41.9,41.9,41.6,-,570.78,573.31,573.31,569.92,-,91.91,91.75,91.93,91.72,-,886.51,894.1,905.05,875.81,105.21M,5185.1,5236.59,5282.91,5181.32,149.70M,5356.96,5398.1,5414.05,5322.72,41.76M,2090.25,2108.42,2134.33,2076.65,82.70M,,,,,
2011-11-25,5492.87,5433.3,5528.64,5366.5,135.41M,11231.78,11251.88,11361.47,11231.56,87.48M,2856.97,2822.85,2871.49,2793.22,128.03M,5164.65,5127.57,5200.31,5075.22,733.87M,7763.5,7732.3,7778.8,7601.2,141.86M,2441.51,2453.03,2477.03,2441.48,200.91M,8160.01,8138.19,8199.67,8135.79,111.37K,,,,,,,,,,,,,,,,363.41,360.94,364.26,356.99,-,892.88,892.8,893.35,892.72,-,251.04,251.12,251.22,251.0,-,41.66,41.66,41.66,41.65,-,570.51,570.68,570.92,570.42,-,91.68,91.88,91.88,91.64,-,889.22,886.73,895.59,872.93,102.78M,5206.1,5178.64,5215.73,5126.58,208.33M,5395.61,5341.91,5436.43,5307.76,39.90M,2111.26,2090.66,2121.15,2065.75,73.74M,34.47,34.61,34.77,33.12,-
2011-11-28,5745.33,5577.19,5754.51,5573.0,172.62M,11523.01,11232.47,11562.1,11232.16,204.95M,3012.93,2897.48,3012.93,2890.76,162.11M,5312.76,5164.65,5327.76,5164.65,897.91M,8119.9,7881.8,8119.9,7858.1,225.50M,2527.34,2509.63,2531.32,2507.72,455.18M,8287.49,8269.91,8322.01,8259.71,102.31K,,,,,,,,,,,,,,,,371.02,366.25,371.74,365.66,-,888.97,893.13,894.4,888.32,-,249.8,251.1,251.31,249.8,-,41.37,41.67,41.67,41.37,-,567.69,570.63,571.13,567.69,-,92.09,91.73,92.19,91.73,-,927.16,899.52,927.47,899.36,106.38M,5353.5,5250.99,5383.55,5249.26,136.74M,5522.66,5434.99,5530.74,5428.75,48.07M,2221.76,2128.58,2221.76,2128.58,99.34M,32.13,31.93,33.11,31.57,-
2011-11-29,5799.91,5725.68,5826.35,5690.57,143.66M,11555.63,11523.01,11624.01,11517.04,156.95M,3026.76,2995.96,3047.87,2972.1,129.58M,5337.0,5312.76,5344.18,5272.44,794.45M,8128.0,8072.5,8181.4,7989.7,167.35M,2515.51,2529.11,2542.46,2508.27,421.54M,8477.82,8371.01,8477.82,8351.38,115.89K,,,,,,,,,,,,,,,,373.03,372.25,373.54,369.7,-,892.69,888.83,893.0,888.83,-,250.72,249.77,250.84,249.77,-,41.58,41.37,41.58,41.37,-,569.77,567.61,570.05,567.61,-,91.83,92.06,92.1,91.82,-,931.44,926.4,933.0,916.01,108.09M,5363.53,5338.4,5418.67,5325.29,100.24M,5531.24,5511.98,5552.45,5485.4,44.71M,2234.17,2215.16,2245.86,2191.02,84.33M,30.64,31.76,32.02,30.56,-
2011-11-30,6088.84,5741.21,6130.68,5725.98,244.42M,12045.68,11559.27,12045.68,11559.27,286.79M,3154.62,2992.14,3166.55,2986.28,246.59M,5505.42,5337.0,5538.96,5274.95,1.65B,8449.5,8033.8,8452.8,8017.8,332.72M,2620.34,2586.39,2620.34,2582.49,818.73M,8434.61,8407.63,8435.34,8361.69,126.55K,,,,,,,,,,,,,,,,385.19,370.58,385.19,369.11,-,890.63,892.54,892.56,890.63,-,249.83,250.68,250.68,249.83,-,41.52,41.58,41.67,41.52,-,567.77,569.69,569.69,567.77,-,90.61,91.8,91.8,90.15,-,979.36,921.04,981.74,917.39,247.42M,5536.32,5343.58,5536.32,5321.44,317.60M,5652.31,5485.82,5652.7,5485.28,95.39M,2330.43,2218.0,2341.32,2203.52,141.70M,27.8,27.72,28.5,27.03,-
2011-12-01,6035.88,6080.48,6111.97,6017.38,153.04M,12020.03,12046.21,12062.64,11974.62,143.70M,3129.95,3151.35,3168.92,3119.74,150.48M,5489.34,5505.42,5553.89,5486.87,939.17M,8421.0,8441.0,8491.5,8369.5,176.85M,2626.2,2615.67,2636.08,2611.48,445.01M,8597.38,8581.2,8653.88,8577.09,147.87K,,,,,,,,,,,,,,,,378.11,384.06,384.7,378.11,-,883.92,890.71,890.71,883.92,-,247.8,249.85,249.85,247.77,-,41.28,41.52,41.52,41.22,-,563.14,567.81,567.81,563.08,-,88.74,90.63,90.63,88.65,-,967.31,978.47,981.36,964.19,118.82M,5497.28,5528.25,5558.37,5496.61,62.11M,5681.57,5665.41,5734.85,5640.29,51.24M,2313.84,2328.62,2342.15,2304.61,86.90M,27.41,27.63,27.89,26.64,-
2011-12-02,6080.68,6117.73,6169.64,6055.48,205.32M,12019.42,12022.37,12146.68,12007.12,150.11M,3164.95,3167.31,3201.06,3151.41,160.04M,5552.29,5489.34,5595.54,5489.07,984.10M,8558.6,8506.2,8624.5,8497.3,214.20M,2626.93,2650.8,2659.23,2625.07,407.88M,8643.75,8603.23,8643.75,8591.93,101.01K,,,,,,,,,,,,,,,,382.84,380.46,383.85,379.47,-,886.55,883.94,886.65,880.62,-,248.63,247.8,248.65,246.99,-,41.36,41.29,41.37,41.12,-,565.02,563.15,565.08,561.31,-,89.67,88.75,89.69,88.75,-,974.48,974.22,980.56,971.32,103.08M,5581.44,5550.19,5627.04,5541.93,148.58M,5718.85,5745.46,5766.45,5697.28,59.38M,2342.5,2331.4,2371.22,2331.4,107.76M,27.52,26.26,27.62,25.29,-
2011-12-05,6106.09,6137.87,6170.04,6086.42,201.03M,12097.83,12021.54,12186.53,12021.46,153.83M,3201.28,3206.67,3215.78,3183.57,135.22M,5567.96,5552.29,5602.8,5545.93,900.66M,8705.8,8638.2,8738.0,8634.3,179.73M,2655.76,2666.47,2674.53,2641.59,433.48M,8695.98,8697.78,8704.48,8668.04,91.27K,,,,,,,,,,,,,,,,384.73,384.74,386.11,381.55,-,898.47,886.58,898.47,886.55,-,252.02,248.64,252.02,248.63,-,41.86,41.36,41.86,41.36,-,572.73,565.04,572.73,565.02,-,91.66,89.68,91.66,89.61,-,988.71,983.2,992.03,976.04,89.80M,5683.84,5640.52,5711.11,5640.52,66.62M,5739.86,5738.57,5756.05,5713.19,40.56M,2369.39,2357.91,2384.41,2356.17,94.10M,27.84,26.74,28.31,26.0,-
2011-12-06,6028.82,6021.73,6094.77,6005.82,156.07M,12150.13,12097.75,12215.71,12076.71,145.92M,3179.63,3172.93,3207.9,3167.64,141.99M,5568.72,5567.96,5592.95,5521.91,857.31M,8712.8,8665.3,8746.7,8633.6,135.24M,2649.56,2655.02,2663.63,2639.18,374.31M,8575.16,8644.97,8671.54,8571.09,107.83K,,,,,,,,,,,,,,,,385.02,381.3,385.74,380.16,-,892.15,898.18,901.76,892.07,-,250.12,251.95,252.89,250.1,-,41.48,41.85,42.04,41.48,-,568.41,572.58,574.72,568.37,-,91.63,91.6,91.87,91.6,-,977.46,980.23,987.19,971.8,95.32M,5609.6,5648.24,5673.49,5588.87,84.21M,5767.93,5704.08,5790.0,5703.94,45.82M,2356.71,2356.28,2372.41,2342.65,81.38M,28.13,27.91,28.13,27.41,-
2011-12-07,5994.73,6116.26,6137.05,5919.56,143.84M,12196.37,12144.41,12257.67,12060.37,168.44M,3175.98,3225.36,3244.89,3131.99,148.58M,5546.91,5568.72,5631.88,5497.96,932.15M,8644.3,8789.8,8844.2,8511.8,262.73M,2649.21,2638.61,2660.24,2612.8,433.04M,8722.17,8629.19,8729.81,8614.21,132.59K,,,,,,,,,,,,,,,,385.54,388.7,389.06,383.65,-,894.81,892.15,894.82,890.71,-,250.93,250.12,250.93,249.84,-,41.61,41.48,41.61,41.39,-,570.26,568.41,570.26,567.78,-,91.92,91.63,91.95,91.63,-,978.82,986.8,989.59,964.82,118.28M,5608.52,5651.52,5690.57,5581.97,78.21M,5766.24,5795.2,5799.99,5726.68,46.76M,2344.92,2379.69,2402.39,2311.07,102.76M,28.67,28.61,29.58,28.44,-
2011-12-08,5874.44,6054.56,6077.17,5868.63,183.75M,11997.7,12195.91,12195.91,11966.22,165.88M,3095.49,3202.33,3215.59,3091.23,168.18M,5483.77,5546.91,5605.27,5483.77,907.44M,8461.2,8697.9,8766.7,8435.2,244.97M,2596.38,2633.3,2645.92,2592.55,492.48M,8664.58,8664.35,8688.81,8625.19,127.85K,,,,,,,,,,,,,,,,381.65,385.69,388.06,381.6,-,914.45,894.88,914.96,894.88,-,256.01,250.95,256.23,250.95,-,42.5,41.62,42.5,41.62,-,581.8,570.29,582.3,570.29,-,93.3,91.93,93.77,91.93,-,956.57,984.08,986.12,956.38,134.44M,5464.44,5629.26,5633.61,5463.26,94.36M,5737.82,5809.62,5812.16,5725.46,61.26M,2288.05,2357.82,2373.34,2284.91,104.78M,30.59,29.63,30.91,29.02,-
2011-12-09,5986.71,5806.49,6007.05,5802.36,190.77M,12184.26,11996.03,12212.83,11995.51,154.25M,3172.35,3066.46,3175.9,3064.63,178.01M,5529.21,5483.77,5540.52,5440.86,841.43M,8649.7,8387.8,8659.1,8382.1,211.50M,2646.85,2603.18,2653.46,2603.18,418.36M,8536.46,8521.33,8576.68,8503.03,199.72K,,,,,,,,,,,,,,,,380.19,377.83,382.21,377.13,-,927.72,914.43,927.72,913.34,-,259.97,256.0,259.97,255.65,-,43.27,42.5,43.27,42.46,-,590.8,581.78,590.8,580.98,-,93.56,93.29,93.77,92.83,-,963.25,948.8,972.72,946.68,123.76M,5546.12,5445.43,5563.37,5439.41,122.12M,5793.57,5694.29,5795.07,5691.67,47.12M,2342.59,2277.16,2346.59,2265.8,103.45M,26.38,29.61,29.61,26.29,-
2011-12-12,5785.43,5945.19,5952.55,5785.43,153.58M,12021.39,12181.08,12181.38,11940.86,149.05M,3089.59,3150.84,3163.7,3089.59,128.30M,5427.86,5529.21,5529.21,5427.86,801.33M,8381.0,8600.1,8609.4,8381.0,156.32M,2612.26,2617.32,2617.32,2591.42,418.20M,8653.82,8652.98,8682.47,8633.35,101.00K,,,,,,,,,,,,,,,,376.74,379.65,381.32,375.9,-,921.55,927.65,927.97,921.55,-,258.09,259.96,259.98,258.09,-,42.93,43.27,43.31,42.93,-,586.53,590.77,590.83,586.53,-,93.17,93.55,93.55,93.15,-,941.85,960.65,961.35,941.66,93.50M,5416.01,5549.42,5550.82,5416.01,59.39M,5747.09,5785.48,5805.92,5745.74,43.31M,2269.46,2332.48,2332.48,2269.46,78.65M,25.67,26.78,27.73,25.64,-
2011-12-13,5774.26,5801.39,5852.43,5734.12,191.20M,11954.94,12018.66,12147.7,11904.38,171.91M,3078.72,3096.67,3111.1,3059.46,144.71M,5490.15,5427.86,5525.96,5413.7,757.73M,8327.8,8412.6,8443.8,8260.9,210.15M,2579.27,2629.67,2639.74,2568.44,454.22M,8552.81,8535.52,8594.32,8518.8,113.27K,,,,,,,,,,,,,,,,380.45,375.54,381.64,375.38,-,918.63,921.37,923.44,915.36,-,257.11,258.05,258.6,256.55,-,42.71,42.93,43.01,42.71,-,584.29,586.44,587.69,583.02,-,93.4,93.14,93.4,92.21,-,956.12,943.89,968.76,937.62,122.65M,5342.66,5408.6,5450.92,5335.26,104.39M,5759.72,5757.73,5779.07,5724.86,46.58M,2260.98,2271.14,2289.22,2245.42,84.59M,25.41,24.72,26.28,23.27,-
2011-12-14,5675.14,5738.98,5771.6,5675.14,202.90M,11823.48,11949.72,11950.02,11786.47,161.24M,2976.17,3057.43,3072.95,2976.17,153.96M,5366.8,5490.15,5490.15,5366.8,860.72M,8182.0,8281.1,8370.5,8182.0,177.40M,2539.31,2566.21,2568.44,2525.88,483.86M,8519.13,8513.77,8540.57,8486.37,98.32K,,,,,,,,,,,,,,,,371.36,380.04,380.06,371.34,-,912.58,918.16,918.41,912.37,-,256.01,257.0,257.08,255.94,-,42.63,42.7,42.71,42.62,-,581.8,584.05,584.23,581.63,-,91.96,93.31,93.45,91.79,-,939.3,951.59,959.82,936.66,123.64M,5268.37,5321.81,5363.44,5262.31,110.27M,5719.09,5731.06,5761.35,5707.42,42.76M,2205.91,2252.44,2261.75,2205.91,89.69M,26.04,26.16,27.55,25.76,-
2011-12-15,5730.62,5713.48,5795.87,5682.16,183.78M,11868.81,11825.29,11967.84,11825.22,136.93M,2998.73,2989.95,3021.64,2975.12,141.73M,5400.85,5366.8,5434.02,5366.8,803.27M,8250.4,8201.3,8313.2,8172.6,205.00M,2541.01,2565.93,2565.94,2536.58,450.85M,8377.37,8449.05,8455.32,8374.25,103.14K,,,,,,,,,,,,,,,,374.08,372.74,374.9,371.35,-,923.36,912.61,923.36,912.61,-,258.68,256.02,258.68,256.02,-,43.13,42.63,43.13,42.63,-,587.87,581.81,587.87,581.81,-,92.31,91.97,92.31,91.97,-,946.68,940.64,951.5,932.11,113.43M,5342.74,5283.49,5350.55,5280.19,78.55M,5784.14,5730.79,5796.35,5723.54,53.17M,2224.89,2212.74,2244.49,2206.62,90.00M,25.11,24.38,25.28,24.14,-
2011-12-16,5701.78,5764.45,5775.0,5693.41,301.49M,11866.39,11870.25,11968.18,11819.31,389.52M,2972.3,3010.41,3017.09,2969.4,205.24M,5387.34,5400.85,5452.65,5387.34,1.27B,8203.4,8306.8,8322.7,8153.1,366.66M,2555.33,2554.62,2585.42,2548.0,985.01M,8401.72,8416.21,8433.18,8390.98,105.01K,,,,,,,,,,,,,,,,372.73,376.34,378.49,372.44,-,924.96,923.32,929.19,922.56,-,259.37,258.67,260.27,258.65,-,43.27,43.13,43.37,43.05,-,589.43,587.85,591.48,587.81,-,92.23,92.3,93.13,92.18,-,937.69,948.17,950.0,935.26,114.09M,5317.73,5354.95,5357.94,5293.88,84.14M,5733.5,5818.0,5820.59,5715.7,100.21M,2202.72,2229.73,2240.99,2199.0,159.56M,24.29,24.16,25.02,23.51,-
2011-12-19,5670.71,5651.74,5775.24,5644.19,102.01M,11766.26,11866.54,11925.88,11735.19,135.18M,2974.2,2942.34,3009.99,2941.4,107.03M,5364.99,5387.34,5410.06,5343.08,632.32M,8253.0,8131.4,8354.0,8120.9,163.04M,2523.14,2564.07,2570.65,2518.01,392.16M,8296.12,8363.39,8364.93,8272.26,94.96K,,,,,,,,,,,,,,,,374.78,371.16,378.58,370.61,-,918.88,924.62,924.62,918.88,-,258.71,259.25,259.25,258.5,-,43.03,43.27,43.27,43.03,-,587.95,589.16,589.16,587.46,-,92.95,92.07,93.17,92.07,-,934.27,931.18,949.44,930.06,84.89M,5327.86,5276.05,5363.0,5276.05,43.56M,5767.98,5704.13,5789.19,5696.18,39.25M,2202.95,2193.54,2234.32,2182.76,70.58M,24.92,25.14,25.38,24.38,-
2011-12-20,5847.03,5652.61,5847.71,5637.53,129.74M,12103.58,11769.21,12117.13,11768.83,165.18M,3055.39,2967.05,3055.39,2957.2,151.68M,5419.6,5364.99,5426.28,5328.67,779.73M,8454.4,8247.8,8454.4,8215.4,184.44M,2603.73,2567.25,2604.52,2566.87,500.76M,8336.48,8318.03,8354.9,8317.73,80.02K,,,,,,,,,,,,,,,,380.02,374.28,380.02,373.45,-,915.61,918.91,922.23,915.37,-,258.43,259.22,260.52,258.38,-,42.88,43.03,43.19,42.87,-,587.3,589.09,591.63,587.18,-,93.59,93.72,94.59,93.57,-,959.67,932.5,960.55,927.47,107.91M,5350.82,5319.42,5362.67,5315.37,48.12M,5804.31,5754.37,5805.5,5736.66,41.91M,2262.39,2200.5,2262.39,2191.16,78.07M,23.22,23.56,23.58,22.54,-
2011-12-21,5791.53,5918.72,5965.35,5771.62,145.37M,12107.74,12103.28,12119.7,11999.44,163.25M,3030.47,3080.0,3121.39,3019.72,136.21M,5389.74,5419.6,5479.19,5371.65,803.79M,8378.4,8535.0,8606.5,8317.2,191.47M,2577.97,2589.77,2590.61,2544.66,468.82M,8459.98,8442.74,8471.11,8440.89,90.77K,,,,,,,,,,,,,,,,380.01,382.36,384.4,377.05,-,917.46,915.67,917.51,910.89,-,258.42,258.44,258.74,257.31,-,43.04,42.88,43.04,42.8,-,587.28,587.33,587.89,584.76,-,92.43,93.59,93.59,92.14,-,959.6,966.69,973.85,953.5,110.19M,5279.59,5371.52,5386.56,5262.47,59.79M,5804.77,5827.26,5844.25,5787.65,38.97M,2244.35,2275.6,2313.15,2237.54,110.49M,21.43,22.52,23.94,21.12,-
2011-12-22,5852.18,5830.13,5886.18,5820.44,88.64M,12169.65,12107.59,12182.71,12107.37,151.61M,3071.8,3046.83,3080.19,3046.83,97.43M,5456.97,5389.74,5469.03,5389.74,610.84M,8462.9,8401.8,8488.8,8401.8,117.95M,2599.45,2584.33,2601.99,2581.92,369.20M,8395.16,8429.54,8436.59,8383.96,83.87K,,,,,,,,,,,,,,,,377.62,378.9,381.62,376.05,-,913.14,917.66,917.66,913.14,-,256.99,258.47,258.47,256.99,-,42.74,43.05,43.05,42.74,-,584.03,587.38,587.38,584.03,-,92.36,92.45,92.45,92.04,-,970.9,960.69,970.9,960.24,87.12M,5332.53,5316.21,5353.66,5308.82,56.06M,5837.06,5827.72,5848.17,5814.55,36.33M,2273.02,2253.12,2282.1,2253.12,59.55M,21.16,21.08,21.33,20.34,-
2011-12-23,5878.93,5905.18,5913.41,5844.64,54.22M,12294.0,12169.8,12297.44,12169.8,80.42M,3102.09,3101.75,3113.94,3086.1,57.72M,5512.7,5456.97,5516.63,5456.97,204.75M,8542.7,8539.7,8568.5,8521.3,76.69M,2618.64,2607.43,2618.84,2599.89,219.15M,,,,,,,,,,,,,,,,,,,,,382.6,379.31,384.07,379.27,-,914.7,913.21,914.73,913.1,-,257.13,257.01,257.14,256.57,-,42.84,42.74,42.84,42.74,-,584.35,584.07,584.37,583.07,-,91.87,92.37,92.37,91.7,-,982.08,976.87,982.08,972.49,51.20M,5401.4,5401.7,5429.16,5385.95,133.97M,5893.89,5865.33,5894.56,5853.14,20.74M,2290.37,2286.06,2298.47,2281.65,48.11M,20.73,21.1,21.21,20.72,-
2011-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8479.34,8504.46,8516.53,8477.37,61.35K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5401.4,5401.4,5401.4,5401.4,-,,,,,,,,,,,,,,,
2011-12-27,5889.76,5900.7,5924.38,5877.98,35.25M,12291.35,12293.47,12328.47,12269.97,95.98M,3103.11,3111.14,3131.5,3098.14,40.09M,,,,,,8529.6,8536.5,8585.8,8492.9,70.03M,2625.2,2613.51,2633.34,2610.77,195.84M,8440.56,8443.0,8458.26,8428.53,51.35K,,,,,,,,,,,,,,,,383.36,383.24,384.38,382.26,-,919.84,914.76,920.51,913.41,-,258.51,257.15,258.77,256.67,-,43.16,42.84,43.16,42.76,-,587.49,584.38,588.07,583.29,-,91.72,91.88,92.12,91.72,-,976.9,983.31,985.89,975.58,34.20M,5461.77,5418.21,5465.6,5415.18,97.21M,5886.91,5917.01,5917.01,5867.67,11.17M,2290.31,2294.15,2309.03,2285.87,23.08M,21.91,22.58,22.66,21.68,-
2011-12-28,5771.27,5875.87,5901.35,5771.27,72.30M,12151.41,12288.85,12299.11,12140.17,84.01M,3071.08,3102.24,3130.82,3071.08,60.15M,5507.4,5512.7,5567.86,5490.96,449.84M,8358.4,8516.9,8560.4,8344.9,97.46M,2589.98,2626.19,2626.34,2586.85,267.65M,8423.62,8426.09,8456.66,8414.9,70.86K,,,,,,,,,,,,,,,,384.91,382.22,385.71,380.18,-,922.83,919.89,922.83,919.58,-,259.35,258.52,259.35,258.41,-,43.32,43.16,43.32,43.16,-,589.39,587.51,589.39,587.25,-,91.91,91.73,92.01,91.57,-,969.36,974.6,981.37,966.94,65.03M,5482.86,5463.43,5536.77,5439.85,99.12M,5895.25,5900.54,5922.65,5881.21,22.46M,2255.03,2290.98,2307.07,2255.03,35.98M,23.52,22.12,23.56,22.11,-
